4000 3.398 Battery Metter V0.1
t v1 a1 v2 a2 v3 a3 v4 a4
72000 3.403 0.10 3.346 -0.81 3.252 -0.22 3.370 0.06
73000 3.403 0.08 3.346 -0.79 3.252 -0.12 3.370 -0.01
74000 3.403 0.11 3.342 -0.80 3.252 -0.09 3.370 0.05
75000 3.403 0.12 3.342 -0.83 3.252 -0.15 3.370 0.01
76000 3.403 0.03 3.342 -0.78 3.252 -0.11 3.370 0.01
77000 3.398 0.11 3.342 -0.75 3.257 -0.09 3.370 0.00
78000 3.403 0.05 3.346 -0.78 3.257 -0.11 3.370 -0.00
79000 3.403 0.08 3.346 -0.82 3.252 -0.10 3.370 -0.03
80000 3.403 0.10 3.346 -0.76 3.257 -0.12 3.370 -0.00
81000 3.403 0.07 3.346 -0.82 3.257 -0.10 3.370 -0.02
82000 3.403 0.07 3.342 -0.80 3.252 -0.17 3.370 0.00
83000 3.398 0.10 3.346 -0.71 3.252 -0.12 3.370 0.04
84000 3.403 0.09 3.346 -0.78 3.252 -0.03 3.370 -0.03
85000 3.403 0.09 3.346 -0.78 3.252 -0.10 3.370 -0.03
86000 3.403 0.11 3.342 -0.81 3.252 -0.07 3.370 0.03
87000 3.398 0.11 3.342 -0.83 3.252 -0.21 3.370 -0.04
88000 3.403 0.16 3.342 -0.78 3.252 -0.14 3.370 -0.03
89000 3.403 0.06 3.346 -0.71 3.252 -0.16 3.370 0.01
90000 3.403 0.07 3.342 -0.72 3.252 -0.11 3.370 0.07
91000 3.403 0.06 3.346 -0.76 3.257 -0.10 3.375 0.07
92000 3.403 0.04 3.342 -0.79 3.252 -0.03 3.370 -0.00
93000 3.403 0.06 3.346 -0.77 3.252 -0.12 3.370 -0.00
94000 3.403 0.02 3.346 -0.83 3.257 -0.09 3.370 0.01
95000 3.403 0.05 3.346 -0.80 3.257 -0.11 3.370 -0.01
96000 3.403 0.09 3.346 -0.80 3.252 -0.14 3.370 0.05
97000 3.398 0.09 3.346 -0.78 3.257 -0.21 3.370 0.05
98000 3.403 0.05 3.346 -0.81 3.252 -0.11 3.370 0.03
99000 3.403 0.04 3.346 -0.87 3.252 -0.12 3.370 0.07
100000 3.403 0.02 3.346 -0.83 3.252 -0.13 3.370 -0.04
101000 3.403 0.14 3.342 -0.76 3.252 -0.16 3.370 -0.02
102000 3.403 0.13 3.342 -0.76 3.252 -0.13 3.370 -0.02
103000 3.403 0.17 3.342 -0.80 3.252 -0.15 3.370 -0.03
104000 3.403 0.11 3.342 -0.83 3.257 -0.15 3.370 0.04
105000 3.403 0.17 3.342 -0.79 3.252 -0.05 3.370 0.01
106000 3.403 0.06 3.346 -0.76 3.252 -0.12 3.370 -0.02
107000 3.403 0.21 3.342 -0.75 3.257 -0.16 3.370 -0.04
108000 3.403 0.05 3.346 -0.80 3.257 -0.13 3.370 -0.01
109000 3.403 0.04 3.346 -0.80 3.252 -0.16 3.370 -0.02
110000 3.403 0.11 3.342 -0.89 3.257 -0.16 3.370 0.02
111000 3.403 0.06 3.346 -0.78 3.257 -0.12 3.370 -0.05
112000 3.403 0.09 3.346 -0.78 3.252 -0.12 3.370 0.01
113000 3.403 0.14 3.342 -0.77 3.252 -0.12 3.370 -0.07
114000 3.403 0.06 3.342 -0.86 3.252 -0.15 3.370 0.00
115000 3.403 0.10 3.346 -0.82 3.257 -0.18 3.370 -0.04
116000 3.403 0.09 3.346 -0.86 3.257 -0.07 3.370 0.12
117000 3.403 0.04 3.346 -0.77 3.252 -0.14 3.370 -0.07
118000 3.403 0.08 3.346 -0.76 3.252 -0.14 3.370 -0.03
119000 3.403 0.04 3.346 -0.78 3.257 -0.19 3.370 -0.00
120000 3.403 0.17 3.346 -0.79 3.257 -0.14 3.370 -0.05
121000 3.408 0.13 3.342 -0.81 3.252 -0.17 3.370 -0.05
122000 3.403 0.16 3.342 -0.76 3.252 -0.19 3.365 -0.06
123000 3.403 0.10 3.346 -0.74 3.257 -0.16 3.370 -0.09
124000 3.403 0.08 3.346 -0.75 3.257 -0.10 3.370 -0.07
125000 3.403 0.14 3.342 -0.80 3.252 -0.15 3.370 -0.04
126000 3.403 0.07 3.346 -0.83 3.257 -0.11 3.370 -0.03
127000 3.403 0.00 3.346 -0.76 3.252 -0.24 3.370 -0.05
128000 3.403 0.01 3.346 -0.77 3.252 -0.13 3.365 -0.03
129000 3.403 0.04 3.346 -0.80 3.252 -0.22 3.365 -0.00
130000 3.403 0.09 3.346 -0.76 3.257 -0.09 3.370 -0.03
131000 3.403 0.04 3.346 -0.78 3.252 -0.15 3.370 0.01
132000 3.403 0.14 3.342 -0.73 3.252 -0.17 3.370 -0.03
133000 3.403 0.12 3.342 -0.75 3.252 -0.17 3.370 0.00
134000 3.403 0.10 3.346 -0.71 3.252 -0.11 3.370 -0.04
135000 3.403 0.14 3.342 -0.75 3.252 -0.20 3.370 -0.05
136000 3.403 0.12 3.342 -0.72 3.252 -0.11 3.370 -0.04
137000 3.403 0.14 3.342 -0.78 3.252 -0.21 3.370 -0.01
138000 3.403 0.09 3.346 -0.86 3.252 -0.16 3.370 -0.10
139000 3.403 0.11 3.342 -0.72 3.252 -0.14 3.370 -0.10
140000 3.403 0.12 3.342 -0.78 3.252 -0.16 3.370 -0.00
141000 3.403 -0.01 3.342 -0.74 3.252 -0.12 3.370 -0.05
142000 3.403 0.02 3.346 -0.79 3.252 -0.10 3.370 -0.03
143000 3.403 0.10 3.346 -0.80 3.252 -0.18 3.370 0.02
144000 3.403 0.07 3.346 -0.79 3.252 -0.10 3.370 -0.03
145000 3.403 0.16 3.342 -0.80 3.252 -0.15 3.370 -0.05
146000 3.403 0.07 3.346 -0.67 3.257 -0.08 3.370 -0.01
147000 3.403 0.06 3.346 -0.78 3.252 -0.15 3.370 -0.02
148000 3.403 0.07 3.342 -0.78 3.257 -0.12 3.370 -0.04
149000 3.403 0.16 3.342 -0.80 3.257 -0.10 3.375 0.00
150000 3.403 0.14 3.342 -0.68 3.257 -0.18 3.370 -0.07
151000 3.403 0.18 3.342 -0.81 3.252 -0.18 3.370 -0.01
152000 3.403 0.09 3.346 -0.76 3.252 -0.10 3.370 -0.05
153000 3.403 0.16 3.342 -0.78 3.257 -0.09 3.370 -0.10
154000 3.403 0.05 3.346 -0.83 3.252 -0.18 3.370 -0.05
155000 3.403 0.11 3.346 -0.83 3.252 -0.09 3.370 0.02
156000 3.403 0.11 3.346 -0.69 3.252 -0.19 3.370 -0.01
157000 3.403 0.07 3.346 -0.76 3.257 -0.20 3.370 -0.05
158000 3.403 0.10 3.346 -0.76 3.252 -0.12 3.370 -0.09
159000 3.403 0.13 3.342 -0.76 3.252 -0.10 3.370 -0.00
160000 3.403 0.20 3.346 -0.73 3.252 -0.13 3.370 0.03
161000 3.403 0.12 3.342 -0.76 3.257 -0.14 3.370 -0.03
162000 3.403 0.06 3.346 -0.75 3.252 -0.15 3.370 0.02
163000 3.403 0.15 3.342 -0.78 3.252 -0.18 3.370 0.03
164000 3.403 0.16 3.342 -0.75 3.252 -0.17 3.370 0.01
165000 3.403 0.16 3.342 -0.74 3.257 -0.17 3.370 -0.04
166000 3.403 0.11 3.342 -0.82 3.252 -0.18 3.370 0.03
167000 3.403 0.12 3.342 -0.78 3.252 -0.22 3.370 -0.10
168000 3.403 0.09 3.346 -0.81 3.252 -0.16 3.370 -0.02
169000 3.403 0.13 3.346 -0.74 3.252 -0.15 3.370 -0.03
170000 3.403 0.09 3.346 -0.81 3.252 -0.15 3.370 -0.03
171000 3.403 0.02 3.346 -0.79 3.252 -0.17 3.370 -0.06
172000 3.403 0.10 3.346 -0.77 3.257 -0.17 3.370 -0.13
173000 3.403 0.06 3.346 -0.76 3.252 -0.19 3.370 -0.04
174000 3.403 0.09 3.346 -0.80 3.252 -0.13 3.365 -0.06
175000 3.408 0.10 3.346 -0.74 3.257 -0.19 3.370 -0.00
176000 3.403 0.05 3.346 -0.73 3.252 -0.17 3.370 -0.07
177000 3.403 0.08 3.342 -0.84 3.252 -0.19 3.370 -0.06
178000 3.403 0.12 3.342 -0.76 3.252 -0.11 3.370 -0.04
179000 3.403 0.11 3.342 -0.75 3.257 -0.13 3.365 -0.00
180000 3.403 0.12 3.342 -0.78 3.257 -0.16 3.370 -0.07
181000 3.403 0.06 3.346 -0.73 3.252 -0.11 3.370 -0.00
182000 3.403 0.09 3.346 -0.81 3.252 -0.21 3.370 0.01
183000 3.403 0.18 3.342 -0.76 3.252 -0.20 3.370 -0.06
184000 3.403 0.03 3.346 -0.77 3.252 -0.22 3.370 -0.06
185000 3.403 0.05 3.346 -0.72 3.257 -0.12 3.370 -0.05
186000 3.403 0.04 3.342 -0.75 3.252 -0.17 3.370 -0.06
187000 3.403 0.07 3.346 -0.75 3.257 -0.14 3.370 -0.06
188000 3.403 0.12 3.342 -0.78 3.257 -0.21 3.370 -0.07
189000 3.403 0.09 3.346 -0.73 3.257 -0.14 3.370 -0.08
190000 3.403 0.09 3.346 -0.78 3.252 -0.12 3.370 -0.05
191000 3.403 0.07 3.346 -0.73 3.252 -0.20 3.370 -0.07
192000 3.403 0.04 3.346 -0.77 3.257 -0.19 3.370 -0.06
193000 3.403 0.05 3.346 -0.74 3.257 -0.15 3.370 -0.03
194000 3.403 0.07 3.346 -0.74 3.252 -0.17 3.370 -0.10
195000 3.403 0.10 3.346 -0.72 3.252 -0.18 3.370 -0.08
196000 3.403 0.05 3.346 -0.75 3.257 -0.16 3.370 -0.04
197000 3.403 0.10 3.346 -0.75 3.257 -0.16 3.370 -0.06
198000 3.403 0.08 3.346 -0.80 3.252 -0.16 3.370 -0.06
199000 3.403 0.06 3.346 -0.71 3.257 -0.18 3.370 -0.02
200000 3.403 0.05 3.346 -0.78 3.252 -0.17 3.370 -0.18
201000 3.403 0.05 3.346 -0.77 3.257 -0.12 3.370 -0.00
202000 3.403 0.08 3.346 -0.77 3.252 -0.12 3.370 -0.06
203000 3.403 0.11 3.346 -0.78 3.252 -0.19 3.370 -0.01
204000 3.403 0.09 3.346 -0.72 3.252 -0.14 3.370 -0.03
205000 3.403 0.12 3.342 -0.71 3.257 -0.16 3.370 -0.01
206000 3.403 0.04 3.346 -0.72 3.252 -0.16 3.370 -0.08
207000 3.403 0.08 3.346 -0.76 3.257 -0.11 3.370 0.00
208000 3.403 0.07 3.346 -0.78 3.252 -0.20 3.370 -0.00
209000 3.403 0.13 3.342 -0.80 3.252 -0.19 3.370 -0.04
210000 3.403 0.11 3.346 -0.81 3.252 -0.14 3.370 -0.05
211000 3.403 0.12 3.342 -0.78 3.252 -0.18 3.375 -0.09
212000 3.403 0.11 3.342 -0.75 3.257 -0.10 3.370 -0.07
213000 3.403 0.00 3.346 -0.76 3.257 -0.17 3.370 -0.05
214000 3.403 0.03 3.342 -0.73 3.257 -0.11 3.370 -0.10
215000 3.403 0.13 3.342 -0.73 3.252 -0.09 3.370 -0.00
216000 3.403 0.10 3.346 -0.74 3.252 -0.14 3.365 -0.05
217000 3.403 0.12 3.342 -0.71 3.252 -0.17 3.370 -0.04
218000 3.403 0.08 3.346 -0.76 3.252 -0.15 3.370 -0.07
219000 3.403 0.10 3.346 -0.74 3.257 -0.11 3.370 -0.03
220000 3.403 0.14 3.342 -0.75 3.252 -0.14 3.370 -0.06
221000 3.403 0.10 3.346 -0.78 3.252 -0.20 3.370 -0.04
222000 3.403 0.15 3.342 -0.74 3.257 -0.14 3.370 -0.12
223000 3.403 0.06 3.342 -0.83 3.252 -0.13 3.370 -0.01
224000 3.403 0.06 3.342 -0.72 3.252 -0.08 3.370 -0.01
225000 3.403 0.09 3.346 -0.72 3.252 -0.18 3.370 0.02
226000 3.403 0.10 3.346 -0.78 3.257 -0.17 3.370 -0.02
227000 3.403 0.05 3.346 -0.70 3.252 -0.16 3.370 -0.00
228000 3.403 0.10 3.346 -0.79 3.252 -0.15 3.370 0.00
229000 3.403 0.00 3.346 -0.82 3.257 -0.11 3.370 -0.01
230000 3.403 0.13 3.346 -0.70 3.252 -0.19 3.370 -0.07
231000 3.403 0.08 3.346 -0.69 3.252 -0.10 3.370 0.01
232000 3.408 0.07 3.346 -0.75 3.252 -0.15 3.370 -0.06
233000 3.403 0.12 3.342 -0.71 3.252 -0.11 3.370 -0.05
234000 3.403 0.08 3.346 -0.73 3.252 -0.09 3.375 -0.03
235000 3.398 0.05 3.346 -0.74 3.257 -0.15 3.370 -0.00
236000 3.403 0.10 3.346 -0.75 3.252 -0.11 3.370 -0.03
237000 3.403 0.10 3.346 -0.74 3.257 -0.10 3.375 -0.04
238000 3.403 0.14 3.342 -0.70 3.252 -0.12 3.370 0.05
239000 3.403 0.14 3.342 -0.76 3.252 -0.14 3.370 -0.03
240000 3.403 0.02 3.346 -0.76 3.252 -0.11 3.370 -0.04
241000 3.403 0.08 3.346 -0.75 3.252 -0.11 3.370 -0.08
242000 3.403 0.10 3.346 -0.73 3.252 -0.16 3.370 -0.04
243000 3.403 0.17 3.342 -0.78 3.257 -0.10 3.370 -0.01
244000 3.403 0.19 3.342 -0.78 3.252 -0.15 3.370 -0.05
245000 3.403 0.10 3.346 -0.73 3.252 -0.08 3.370 -0.01
246000 3.403 0.08 3.346 -0.85 3.257 -0.13 3.370 -0.03
247000 3.403 0.03 3.346 -0.76 3.252 -0.18 3.370 -0.06
248000 3.403 0.10 3.346 -0.78 3.257 -0.17 3.365 -0.09
249000 3.403 0.13 3.342 -0.71 3.252 -0.08 3.375 -0.06
250000 3.403 0.05 3.346 -0.74 3.257 -0.15 3.370 -0.06
251000 3.403 0.05 3.346 -0.67 3.252 -0.21 3.370 -0.07
252000 3.403 0.12 3.346 -0.75 3.252 -0.13 3.370 -0.09
253000 3.403 0.12 3.342 -0.86 3.252 -0.13 3.370 -0.10
254000 3.403 0.09 3.346 -0.70 3.257 -0.11 3.370 0.02
255000 3.403 0.10 3.346 -0.74 3.252 -0.18 3.370 -0.06
256000 3.403 0.11 3.346 -0.70 3.257 -0.14 3.370 0.04
257000 3.403 0.08 3.346 -0.74 3.257 -0.18 3.370 0.02
258000 3.403 0.01 3.346 -0.71 3.252 -0.16 3.370 -0.07
259000 3.403 0.11 3.342 -0.71 3.252 -0.16 3.370 -0.00
260000 3.403 0.11 3.342 -0.79 3.257 -0.18 3.370 -0.01
261000 3.403 0.10 3.346 -0.73 3.252 -0.08 3.375 -0.05
262000 3.403 0.16 3.342 -0.78 3.257 -0.14 3.370 -0.04
263000 3.403 0.06 3.342 -0.76 3.252 -0.17 3.370 -0.05
264000 3.403 0.07 3.346 -0.83 3.252 -0.22 3.370 -0.05
265000 3.403 0.10 3.346 -0.73 3.257 -0.14 3.370 -0.04
266000 3.403 0.08 3.346 -0.78 3.257 -0.13 3.370 -0.01
267000 3.403 0.08 3.346 -0.80 3.252 -0.20 3.370 -0.03
268000 3.403 0.12 3.342 -0.67 3.257 -0.12 3.370 -0.07
269000 3.403 -0.01 3.346 -0.75 3.252 -0.12 3.370 -0.01
270000 3.403 0.17 3.342 -0.72 3.252 -0.12 3.370 0.01
271000 3.403 -0.01 3.346 -0.71 3.252 -0.16 3.370 -0.02
272000 3.403 0.11 3.346 -0.72 3.257 -0.15 3.370 -0.03
273000 3.403 0.21 3.342 -0.79 3.257 -0.21 3.370 -0.03
274000 3.403 0.09 3.346 -0.80 3.252 -0.18 3.370 -0.05
275000 3.403 0.12 3.342 -0.76 3.257 -0.20 3.370 -0.03
276000 3.403 0.10 3.346 -0.73 3.252 -0.11 3.370 -0.07
277000 3.403 0.09 3.346 -0.75 3.252 -0.15 3.370 -0.02
278000 3.403 0.09 3.346 -0.72 3.252 -0.15 3.370 -0.04
279000 3.403 0.08 3.346 -0.74 3.257 -0.13 3.370 -0.01
280000 3.403 0.17 3.342 -0.70 3.257 -0.20 3.370 -0.04
281000 3.403 0.05 3.346 -0.77 3.257 -0.16 3.370 -0.02
282000 3.403 0.14 3.342 -0.78 3.257 -0.14 3.370 0.02
283000 3.403 0.09 3.346 -0.77 3.252 -0.15 3.370 -0.02
284000 3.403 0.11 3.346 -0.67 3.252 -0.19 3.370 -0.06
285000 3.403 0.14 3.342 -0.67 3.257 -0.15 3.370 -0.08
286000 3.403 0.04 3.346 -0.68 3.257 -0.06 3.370 -0.05
287000 3.403 0.11 3.342 -0.75 3.257 -0.16 3.370 -0.03
288000 3.403 0.15 3.342 -0.70 3.257 -0.12 3.370 -0.03
289000 3.403 0.02 3.346 -0.73 3.252 -0.16 3.370 0.01
290000 3.403 0.18 3.346 -0.75 3.252 -0.14 3.370 -0.03
291000 3.403 0.15 3.342 -0.82 3.257 -0.13 3.370 -0.01
292000 3.403 0.07 3.346 -0.72 3.252 -0.11 3.370 -0.01
293000 3.403 0.10 3.346 -0.71 3.252 -0.22 3.370 -0.01
294000 3.403 0.06 3.346 -0.70 3.252 -0.18 3.375 -0.04
295000 3.403 0.07 3.346 -0.73 3.257 -0.18 3.370 -0.01
296000 3.403 0.05 3.346 -0.79 3.257 -0.07 3.370 -0.06
297000 3.403 0.06 3.346 -0.71 3.252 -0.18 3.370 0.05
298000 3.403 0.10 3.346 -0.69 3.257 -0.19 3.370 0.01
299000 3.403 0.15 3.342 -0.77 3.257 -0.11 3.370 0.03
300000 3.403 0.11 3.342 -0.79 3.252 -0.11 3.370 -0.06
301000 3.403 0.14 3.342 -0.74 3.257 -0.19 3.370 -0.03
302000 3.403 0.11 3.342 -0.76 3.252 -0.13 3.370 -0.02
303000 3.403 0.08 3.346 -0.76 3.252 -0.09 3.370 0.02
304000 3.403 0.05 3.346 -0.78 3.257 -0.15 3.370 -0.04
305000 3.403 0.08 3.351 -0.71 3.261 -0.14 3.370 -0.07
306000 3.403 0.08 3.346 -0.72 3.257 -0.16 3.370 -0.01
307000 3.403 0.13 3.342 -0.70 3.257 -0.18 3.370 -0.06
308000 3.403 0.10 3.346 -0.69 3.252 -0.09 3.370 0.04
309000 3.403 0.11 3.342 -0.77 3.252 -0.16 3.370 -0.09
310000 3.403 0.05 3.346 -0.73 3.252 -0.16 3.370 -0.07
311000 3.403 0.08 3.346 -0.72 3.252 -0.18 3.375 -0.06
312000 3.403 0.12 3.346 -0.71 3.252 -0.15 3.370 -0.06
313000 3.403 0.11 3.346 -0.68 3.252 -0.16 3.375 -0.00
314000 3.403 0.13 3.346 -0.77 3.257 -0.15 3.370 -0.03
315000 3.403 0.10 3.346 -0.73 3.252 -0.15 3.370 -0.06
316000 3.403 0.11 3.342 -0.74 3.252 -0.15 3.370 -0.03
317000 3.403 0.06 3.346 -0.81 3.257 -0.15 3.365 -0.08
318000 3.403 0.07 3.346 -0.78 3.252 -0.17 3.370 -0.09
319000 3.403 0.11 3.342 -0.78 3.252 -0.11 3.370 -0.02
320000 3.403 0.12 3.342 -0.73 3.252 -0.17 3.370 -0.04
321000 3.403 0.13 3.346 -0.69 3.257 -0.17 3.370 -0.07
322000 3.403 0.09 3.346 -0.74 3.257 -0.17 3.365 -0.05
323000 3.403 0.05 3.346 
